종목코드,종목명,매출액_2023,매출액_2024,매출액_2025,매출액_2026,매출액_2027,매출액_2028,영업이익_2023,영업이익_2024,영업이익_2025,영업이익_2026,영업이익_2027,영업이익_2028,매출액_성장률_2025,매출액_성장률_2026,매출액_성장률_2027,매출액_성장률_2028,매출액_최대성장률,영업이익_성장률_2025,영업이익_성장률_2026,영업이익_성장률_2027,영업이익_성장률_2028,영업이익_최대성장률,데이터_가용성,가용_연도수,PER,PBR,ROE,평균거래량_20d,OBV_trend,RSI,저항선,지지선,MA_align,MACD_signal,외인_5d,외인_20d,기관_5d,기관_20d,시장,현재가,시가총액,Recent_Volume,거래량배수,업종
78020,LS증권,13222.0,16537.0,22953.0,,,,332.0,218.0,222.0,,,,38.8,,,,38.8,1.83,,,,1.83,1년치 존재,1,9.84,0.28,2.62,197505.0,up,57.8,8600.0,5300.0,up,bull,,,,,KOSDAQ,7840,4350,382726,1.9,증권
91700,파트론,11724.0,14864.0,13495.0,14918.0,15385.0,,417.0,617.0,447.0,538.0,595.0,,-9.21,10.54,3.13,,10.54,-27.55,20.36,10.59,,20.36,3년치 존재,3,16.63,0.91,6.64,216907.0,down,52.9,8600.0,6930.0,up,bear_cross,,,,,KOSDAQ,8280,4554,258309,1.2,핸드셋
308430,셀비온,15.0,23.0,19.0,,,,-50.0,-71.0,-82.0,,,,-17.39,,,,-17.39,-15.49,,,,-15.49,1년치 존재,1,,20.41,-28.93,83340.0,up,60.2,40150.0,23050.0,up,bull,,,,,KOSDAQ,36250,4651,104721,1.3,제약
89980,상아프론테크,1836.0,1718.0,1960.0,2308.0,,,90.0,58.0,67.0,110.0,,,14.09,17.76,,,17.76,15.52,64.18,,,64.18,2년치 존재,2,29.73,1.8,3.34,184024.0,up,58.1,29250.0,16780.0,up,bull,,,,,KOSDAQ,27450,4389,113157,0.6,전자장비와기기
376270,HEM파마,53.0,151.0,130.0,,,,-118.0,-77.0,-156.0,,,,-13.91,,,,-13.91,-102.6,,,,-102.6,1년치 존재,1,,85.72,-153.3,23414.0,down,41.0,94000.0,56800.0,down,bull,,,,,KOSDAQ,59800,4297,36913,1.6,건강관리업체및서비스
378340,필에너지,1967.0,2854.0,332.0,,,,153.0,142.0,-222.0,,,,-88.37,,,,-88.37,-256.34,,,,-256.34,1년치 존재,1,,3.05,-11.36,399550.0,up,64.6,21850.0,12120.0,up,bull,,,,,KOSDAQ,19970,4319,273524,0.7,전기제품
389260,대명에너지,616.0,678.0,1310.0,,,,167.0,97.0,168.0,,,,93.22,,,,93.22,73.2,,,,73.2,1년치 존재,1,48.41,2.46,9.64,466603.0,up,56.3,27300.0,14000.0,up,bull,,,,,KOSDAQ,24250,4345,291902,0.6,에너지장비및서비스
419530,SAMG엔터,951.0,1164.0,1413.0,1695.0,,,-94.0,-61.0,226.0,306.0,,,21.39,19.96,,,21.39,470.49,35.4,,,470.49,2년치 존재,2,,3.51,54.69,132507.0,up,63.2,46350.0,28950.0,up,bull,,,,,KOSDAQ,42900,4287,213903,1.6,방송과엔터테인먼트
450950,아스테라시스,175.0,288.0,379.0,554.0,,,16.0,67.0,104.0,193.0,,,31.6,46.17,,,46.17,55.22,85.58,,,85.58,2년치 존재,2,49.44,9.12,27.74,54410.0,down,47.0,14830.0,9990.0,mixed,bull,,,,,KOSDAQ,11370,4278,28042,0.5,건강관리장비와용품
36170,에이치엠넥스,145.0,152.0,317.0,,,,0.0,3.0,24.0,,,,108.55,,,,108.55,700.0,,,,700.0,1년치 존재,1,6.73,0.46,3.81,4157306.0,up,59.4,7960.0,1530.0,up,bear,,,,,KOSDAQ,6990,4289,839,0.0,디스플레이장비및부품
394800,쓰리빌리언,27.0,58.0,117.0,193.0,,,-84.0,-74.0,-59.0,-36.0,,,101.72,64.96,,,101.72,20.27,38.98,,,38.98,2년치 존재,2,,18.25,-20.87,251961.0,up,54.5,15600.0,10750.0,mixed,bull,,,,,KOSDAQ,13510,4291,193412,0.8,건강관리기술
25770,한국정보통신,7251.0,7910.0,8363.0,,,,357.0,391.0,452.0,,,,5.73,,,,5.73,15.6,,,,15.6,1년치 존재,1,11.81,1.25,11.4,810739.0,down,56.8,15910.0,7350.0,up,bear_cross,,,,,KOSDAQ,11420,4276,263145,0.3,IT서비스
482630,삼양엔씨켐,986.0,1105.0,1254.0,1547.0,,,74.0,107.0,176.0,236.0,,,13.48,23.37,,,23.37,64.49,34.09,,,64.49,2년치 존재,2,16.65,3.55,14.69,286006.0,down,51.3,41300.0,15090.0,mixed,bull,,,,,KOSDAQ,19320,4229,210913,0.7,반도체와반도체장비
441270,파인엠텍,3800.0,3822.0,2391.0,5350.0,6937.0,,203.0,-79.0,19.0,422.0,652.0,,-37.44,123.76,29.66,,123.76,124.05,2121.05,54.5,,2121.05,3년치 존재,3,30.18,2.21,-8.89,613422.0,down,49.1,12000.0,7910.0,up,bear,,,,,KOSDAQ,10380,4328,345236,0.6,핸드셋
228760,지노믹트리,34.0,24.0,38.0,,,,-173.0,-153.0,-113.0,,,,58.33,,,,58.33,26.14,,,,26.14,1년치 존재,1,,3.9,-7.52,88395.0,down,42.6,24400.0,16710.0,mixed,bull,,,,,KOSDAQ,17150,4263,95808,1.1,건강관리장비와용품
42520,한스바이오메드,780.0,811.0,898.0,1372.0,,,-42.0,6.0,-259.0,151.0,,,10.73,52.78,,,52.78,-4416.67,158.3,,,158.3,2년치 존재,2,,4.22,-41.39,209442.0,down,37.9,55700.0,29400.0,down,bull,,,,,KOSDAQ,29400,4193,151787,0.7,건강관리장비와용품
69080,웹젠,1963.0,2147.0,1744.0,2086.0,,,499.0,546.0,297.0,377.0,,,-18.77,19.61,,,19.61,-45.6,26.94,,,26.94,2년치 존재,2,9.94,0.77,3.55,69521.0,down,44.5,15300.0,11580.0,down,bull,,,,,KOSDAQ,12160,4207,89518,1.3,게임엔터테인먼트
389500,에스비비테크,51.0,55.0,72.0,105.0,,,-56.0,-69.0,-69.0,-24.0,,,30.91,45.83,,,45.83,0.0,65.22,,,65.22,2년치 존재,2,,20.26,-76.71,202336.0,up,58.0,71900.0,45000.0,up,bull,,,,,KOSDAQ,64700,4306,190088,0.9,기계
352480,씨앤씨인터내셔널,2203.0,2829.0,2885.0,3070.0,,,321.0,290.0,222.0,290.0,,,1.98,6.41,,,6.41,-23.45,30.63,,,30.63,2년치 존재,2,19.89,3.61,5.1,22348.0,up,57.7,36550.0,24700.0,mixed,bull,,,,,KOSDAQ,29700,4048,24980,1.1,화장품
160980,싸이맥스,1566.0,1651.0,1644.0,,,,71.0,234.0,233.0,,,,-0.42,,,,-0.42,-0.43,,,,-0.43,1년치 존재,1,14.32,0.91,8.12,243385.0,up,74.3,39450.0,17420.0,up,bull,,,,,KOSDAQ,37200,4064,143,0.0,반도체와반도체장비
243840,신흥에스이씨,5399.0,4328.0,4082.0,5038.0,,,437.0,132.0,59.0,223.0,,,-5.68,23.42,,,23.42,-55.3,277.97,,,277.97,2년치 존재,2,13.75,1.26,-1.63,1020102.0,up,66.1,11300.0,5020.0,up,bull,,,,,KOSDAQ,10550,4068,594956,0.6,전기제품
179900,유티아이,194.0,186.0,200.0,2082.0,,,-197.0,-322.0,-483.0,440.0,,,7.53,941.0,,,941.0,-50.0,191.1,,,191.1,2년치 존재,2,,36.63,-53.43,139237.0,down,52.4,23800.0,15210.0,mixed,bull,,,,,KOSDAQ,20450,4047,103158,0.7,핸드셋
220100,퓨쳐켐,140.0,173.0,187.0,,,,-84.0,-95.0,-78.0,,,,8.09,,,,8.09,17.89,,,,17.89,1년치 존재,1,,3.66,-20.64,76774.0,down,41.2,25000.0,18210.0,mixed,bull,,,,,KOSDAQ,18340,4113,88624,1.2,제약
79940,가비아,2616.0,2824.0,3357.0,,,,426.0,351.0,405.0,,,,18.87,,,,18.87,15.38,,,,15.38,1년치 존재,1,14.13,1.5,9.3,52416.0,down,55.8,33950.0,25250.0,mixed,bull,,,,,KOSDAQ,30050,4033,11877,0.2,IT서비스
356680,엑스게이트,428.0,432.0,481.0,,,,41.0,35.0,38.0,,,,11.34,,,,11.34,8.57,,,,8.57,1년치 존재,1,567.02,4.3,8.36,4091275.0,up,62.6,16870.0,6120.0,up,bear_cross,,,,,KOSDAQ,14090,4022,2830535,0.7,소프트웨어
452280,한선엔지니어링,478.0,485.0,632.0,,,,62.0,49.0,98.0,,,,30.31,,,,30.31,100.0,,,,100.0,1년치 존재,1,26.93,2.87,14.04,688688.0,up,77.4,22000.0,8000.0,up,bull,,,,,KOSDAQ,22000,4234,6903,0.0,기계
49630,재영솔루텍,861.0,1114.0,1645.0,,,,67.0,100.0,107.0,,,,47.67,,,,47.67,7.0,,,,7.0,1년치 존재,1,41.99,0.81,9.88,2552118.0,up,94.2,17100.0,2705.0,,bull,,,,,KOSDAQ,17100,3998,2454645,1.0,핸드셋
73490,LIG아큐버,1374.0,1897.0,1861.0,2299.0,,,103.0,24.0,-11.0,197.0,,,-1.9,23.54,,,23.54,-145.83,1890.91,,,1890.91,2년치 존재,2,18.46,1.21,-0.71,550832.0,up,59.5,57400.0,29400.0,up,bear,,,,,KOSDAQ,52600,4000,266,0.0,통신장비
204620,글로벌텍스프리,817.0,1084.0,1541.0,1716.0,,,98.0,216.0,290.0,337.0,,,42.16,11.36,,,42.16,34.26,16.21,,,34.26,2년치 존재,2,,3.1,27.81,1223547.0,up,73.4,6000.0,4095.0,up,bull,,,,,KOSDAQ,5960,4189,2547941,2.1,기타금융
41830,인바디,1704.0,2045.0,2339.0,2704.0,,,383.0,367.0,368.0,456.0,,,14.38,15.6,,,15.6,0.27,23.91,,,23.91,2년치 존재,2,9.45,1.33,10.37,37394.0,up,49.8,35600.0,27400.0,mixed,bull,,,,,KOSDAQ,29500,3977,12305,0.3,건강관리장비와용품
114190,강원에너지,1392.0,2244.0,2123.0,,,,69.0,68.0,-61.0,,,,-5.39,,,,-5.39,-189.71,,,,-189.71,1년치 존재,1,106.37,11.98,-16.31,370948.0,up,54.6,16960.0,11370.0,up,bull,,,,,KOSDAQ,15330,4005,237646,0.6,전자장비와기기
355150,코스텍시스,115.0,142.0,152.0,397.0,,,-13.0,-19.0,2.0,96.0,,,7.04,161.18,,,161.18,110.53,4700.0,,,4700.0,2년치 존재,2,,3.24,-2.51,588615.0,up,86.6,51000.0,13180.0,up,bull,,,,,KOSDAQ,51000,3977,454850,0.8,반도체와반도체장비
84990,헬릭스미스,42.0,50.0,26.0,,,,-352.0,-180.0,-99.0,,,,-48.0,,,,-48.0,45.0,,,,45.0,1년치 존재,1,,1.96,-0.31,781552.0,up,54.3,9470.0,5320.0,up,bear,,,,,KOSDAQ,8620,3973,303854,0.4,생물공학
200670,휴메딕스,1523.0,1619.0,1701.0,1958.0,,,373.0,431.0,423.0,466.0,,,5.06,15.11,,,15.11,-1.86,10.17,,,10.17,2년치 존재,2,14.58,1.77,19.61,42587.0,down,50.1,46200.0,31950.0,mixed,bull,,,,,KOSDAQ,35350,3970,55740,1.3,제약
459510,나우로보틱스,104.0,121.0,125.0,,,,-55.0,-29.0,-82.0,,,,3.31,,,,3.31,-182.76,,,,-182.76,1년치 존재,1,,24.49,-75.89,186726.0,up,75.4,32600.0,17530.0,mixed,bull,,,,,KOSDAQ,30550,3965,1877331,10.1,기계
78340,컴투스,7396.0,6939.0,6964.0,7424.0,,,-332.0,61.0,26.0,294.0,,,0.36,6.61,,,6.61,-57.38,1030.77,,,1030.77,2년치 존재,2,15.92,0.5,3.72,45346.0,down,46.2,37100.0,29900.0,down,bear_cross,,,,,KOSDAQ,32750,3960,56895,1.3,게임엔터테인먼트
64290,인텍플러스,748.0,839.0,898.0,1098.0,,,-111.0,-156.0,-37.0,107.0,,,7.03,22.27,,,22.27,76.28,389.19,,,389.19,2년치 존재,2,,6.69,-7.24,616956.0,up,68.5,31450.0,13610.0,up,bull,,,,,KOSDAQ,30800,3962,553501,0.9,반도체와반도체장비
92190,서울바이오시스,5040.0,6992.0,7638.0,,,,-730.0,35.0,2.0,,,,9.24,,,,9.24,-94.29,,,,-94.29,1년치 존재,1,,10.11,-26.46,927664.0,up,88.2,8640.0,2745.0,up,bull,,,,,KOSDAQ,8640,3963,3827799,4.1,디스플레이장비및부품
298830,슈어소프트테크,633.0,888.0,939.0,,,,115.0,79.0,126.0,,,,5.74,,,,5.74,59.49,,,,59.49,1년치 존재,1,71.07,4.42,8.6,738784.0,up,51.5,8700.0,6300.0,mixed,bull,,,,,KOSDAQ,7500,4009,617712,0.8,소프트웨어
321550,티움바이오,49.0,68.0,123.0,,,,-278.0,-187.0,-161.0,,,,80.88,,,,80.88,13.9,,,,13.9,1년치 존재,1,,3.91,-37.23,574838.0,up,70.2,13140.0,5570.0,up,bull,,,,,KOSDAQ,13140,3942,1015953,1.8,제약
494120,큐리오시스,32.0,54.0,73.0,160.0,,,-66.0,-62.0,-75.0,-23.0,,,35.19,119.18,,,119.18,-20.97,69.33,,,69.33,2년치 존재,2,,14.04,-41.49,75640.0,down,42.6,85800.0,50300.0,mixed,bull,,,,,KOSDAQ,52000,3961,69331,0.9,생명과학도구및서비스
265520,AP시스템,5336.0,5167.0,4601.0,,,,601.0,472.0,333.0,,,,-10.95,,,,-10.95,-29.45,,,,-29.45,1년치 존재,1,5.68,1.04,6.76,168185.0,up,68.5,27400.0,19010.0,up,bull,,,,,KOSDAQ,26200,3943,194386,1.2,디스플레이장비및부품
230240,에치에프알,1642.0,1571.0,1420.0,1452.0,,,-84.0,-202.0,-16.0,-125.0,,,-9.61,2.25,,,2.25,92.08,-681.25,,,92.08,2년치 존재,2,127.22,1.33,-0.21,711439.0,down,54.2,33950.0,13630.0,mixed,bear,,,,,KOSDAQ,29500,3926,698576,1.0,통신장비
478340,나라스페이스테크놀로지,16.0,43.0,132.0,,,,-30.0,-44.0,-55.0,,,,206.98,,,,206.98,-25.0,,,,-25.0,1년치 존재,1,,8.26,-440.58,386795.0,down,40.4,61700.0,30750.0,mixed,bull,,,,,KOSDAQ,34100,3933,247091,0.6,우주항공과국방
41920,메디아나,784.0,570.0,649.0,1061.0,,,94.0,13.0,60.0,217.0,,,13.86,63.48,,,63.48,361.54,261.67,,,361.54,2년치 존재,2,12.95,1.14,4.01,153115.0,up,54.2,28650.0,17340.0,mixed,bull,,,,,KOSDAQ,21000,3906,217,0.0,건강관리장비와용품
35890,서희건설,14419.0,14736.0,11001.0,,,,2282.0,2357.0,1444.0,,,,-25.35,,,,-25.35,-38.74,,,,-38.74,1년치 존재,1,2.23,0.32,11.84,,,,,,,,,,,,KOSDAQ,1623,3730,0,,건설
94360,칩스앤미디어,276.0,271.0,285.0,313.0,,,78.0,53.0,70.0,79.0,,,5.17,9.82,,,9.82,32.08,12.86,,,32.08,2년치 존재,2,,9.09,7.39,128850.0,up,57.5,19820.0,14550.0,mixed,bull,,,,,KOSDAQ,18260,3896,178841,1.4,반도체와반도체장비
236200,슈프리마,946.0,1082.0,1373.0,1582.0,,,167.0,233.0,327.0,387.0,,,26.89,15.22,,,26.89,40.34,18.35,,,40.34,2년치 존재,2,6.53,0.7,12.75,38215.0,up,66.4,56000.0,42350.0,up,bull,,,,,KOSDAQ,55800,3892,23507,0.6,전자장비와기기
46120,오르비텍,640.0,665.0,579.0,,,,-43.0,7.0,-140.0,,,,-12.93,,,,-12.93,-2100.0,,,,-2100.0,1년치 존재,1,,1.75,0.13,3153305.0,up,54.9,13990.0,4265.0,up,bear,,,,,KOSDAQ,11630,3937,1525,0.0,에너지장비및서비스
332570,PS일렉트로닉스,681.0,1221.0,1255.0,,,,64.0,108.0,39.0,,,,2.78,,,,2.78,-63.89,,,,-63.89,1년치 존재,1,5.69,1.29,16.74,5522740.0,up,61.8,9330.0,4425.0,up,bull,,,,,KOSDAQ,8060,3810,4138700,0.7,핸드셋
84850,아이티엠반도체,5805.0,6479.0,6031.0,4129.0,,,-149.0,24.0,-70.0,104.0,,,-6.91,-31.54,,,-6.91,-391.67,248.57,,,248.57,2년치 존재,2,,2.88,-64.76,230722.0,up,57.5,18630.0,9000.0,up,bear,,,,,KOSDAQ,16980,3852,79735,0.3,전자장비와기기
217730,강스템바이오텍,127.0,77.0,36.0,,,,-228.0,-154.0,-177.0,,,,-53.25,,,,-53.25,-14.94,,,,-14.94,1년치 존재,1,,2.86,-39.5,1812922.0,down,57.9,4615.0,1819.0,up,bear,,,,,KOSDAQ,3995,3757,911506,0.5,생물공학
3800,에이스침대,3064.0,3260.0,3173.0,,,,570.0,662.0,541.0,,,,-2.67,,,,-2.67,-18.28,,,,-18.28,1년치 존재,1,5.7,0.43,7.69,5540.0,down,51.1,39450.0,32850.0,mixed,bull,,,,,KOSDAQ,34250,3798,4826,0.9,가구
475400,씨메스로보틱스,76.0,69.0,131.0,,,,-100.0,-143.0,-184.0,,,,89.86,,,,89.86,-28.67,,,,-28.67,1년치 존재,1,,6.39,-25.19,72734.0,down,49.6,42700.0,27400.0,mixed,bull,,,,,KOSDAQ,32200,3785,123972,1.7,기계
144510,지씨셀,1875.0,1745.0,1655.0,,,,41.0,-200.0,-138.0,,,,-5.16,,,,-5.16,31.0,,,,31.0,1년치 존재,1,,1.28,-84.71,32148.0,down,45.0,26550.0,21850.0,mixed,bear_cross,,,,,KOSDAQ,23750,3753,31560,1.0,건강관리업체및서비스
365270,큐라클,103.0,16.0,0.0,39.0,,,-105.0,-126.0,-165.0,-136.0,,,-100.0,,,,-100.0,-30.95,17.58,,,17.58,2년치 존재,2,,3.97,-54.03,219054.0,up,62.2,19710.0,11210.0,mixed,bull,,,,,KOSDAQ,17800,3903,205306,0.9,제약
93520,매커스,1754.0,1996.0,2272.0,2326.0,,,264.0,269.0,291.0,323.0,,,13.83,2.38,,,13.83,8.18,11.0,,,11.0,2년치 존재,2,9.98,1.26,19.3,60847.0,up,57.2,33300.0,21550.0,mixed,bull,,,,,KOSDAQ,26400,3739,53727,0.9,반도체와반도체장비
36890,진성티이씨,4851.0,3905.0,4638.0,5189.0,5798.0,,396.0,244.0,479.0,544.0,647.0,,18.77,11.88,11.74,,18.77,96.31,13.57,18.93,,96.31,3년치 존재,3,8.39,0.91,11.66,229052.0,up,56.5,18360.0,13040.0,up,bull,,,,,KOSDAQ,17800,3922,238493,1.0,기계
241770,메카로,386.0,629.0,946.0,,,,-76.0,41.0,154.0,,,,50.4,,,,50.4,275.61,,,,275.61,1년치 존재,1,,0.48,6.37,42013.0,down,46.4,42150.0,23350.0,up,bear,,,,,KOSDAQ,36500,3720,62641,1.5,반도체와반도체장비
448280,에코아이,648.0,258.0,309.0,,,,182.0,2.0,10.0,,,,19.77,,,,19.77,400.0,,,,400.0,1년치 존재,1,24.44,3.59,1.41,114656.0,up,63.2,13260.0,9720.0,up,bull,,,,,KOSDAQ,12540,3716,226814,2.0,상업서비스와공급품
318060,그래피,104.0,161.0,205.0,406.0,,,-70.0,-92.0,-111.0,14.0,,,27.33,98.05,,,98.05,-20.65,112.61,,,112.61,2년치 존재,2,,17.53,-93.7,263796.0,down,35.6,64000.0,33200.0,down,bull,,,,,KOSDAQ,33200,3694,429280,1.6,건강관리장비와용품
199820,제일일렉트릭,1440.0,1863.0,1960.0,,,,77.0,89.0,118.0,,,,5.21,,,,5.21,32.58,,,,32.58,1년치 존재,1,13.91,0.88,4.28,2334436.0,up,85.8,17260.0,8250.0,up,bull,,,,,KOSDAQ,17260,3835,20245741,8.7,전기장비
200470,에이팩트,937.0,867.0,1110.0,,,,-229.0,-215.0,53.0,,,,28.03,,,,28.03,124.65,,,,124.65,1년치 존재,1,,1.36,6.68,1101928.0,up,57.9,9560.0,6310.0,mixed,bull,,,,,KOSDAQ,8650,3664,1077,0.0,반도체와반도체장비
86390,유니테스트,1678.0,924.0,1102.0,2426.0,4165.0,,71.0,-234.0,-211.0,280.0,517.0,,19.26,120.15,71.68,,120.15,9.83,232.7,84.64,,232.7,3년치 존재,3,41.92,1.84,-19.3,302684.0,down,53.0,22700.0,13550.0,mixed,bull,,,,,KOSDAQ,18360,3880,531146,1.8,반도체와반도체장비
418550,제이오,1145.0,829.0,552.0,,,,120.0,-55.0,-42.0,,,,-33.41,,,,-33.41,23.64,,,,23.64,1년치 존재,1,48.64,5.98,-7.95,1185426.0,up,57.7,14400.0,6600.0,up,bull,,,,,KOSDAQ,11460,3669,414624,0.3,건설
425040,티이엠씨,2008.0,3102.0,2797.0,3094.0,,,211.0,197.0,248.0,303.0,,,-9.83,10.62,,,10.62,25.89,22.18,,,25.89,2년치 존재,2,24.02,3.11,8.37,2579106.0,up,73.6,17160.0,7740.0,up,bull,,,,,KOSDAQ,17160,3660,9492,0.0,반도체와반도체장비
65680,우주일렉트로,1599.0,1762.0,1864.0,,,,80.0,201.0,218.0,,,,5.79,,,,5.79,8.46,,,,8.46,1년치 존재,1,26.34,0.55,8.47,34886.0,up,75.7,40250.0,24500.0,up,bull,,,,,KOSDAQ,39700,3668,19892,0.6,핸드셋
46970,우리로,546.0,474.0,425.0,,,,-34.0,-30.0,-7.0,,,,-10.34,,,,-10.34,76.67,,,,76.67,1년치 존재,1,,1.68,-2.0,18627135.0,down,51.3,14200.0,1211.0,,bear,,,,,KOSDAQ,8350,3659,8087,0.0,컴퓨터와주변기기
65660,안트로젠,65.0,69.0,75.0,,,,-51.0,-38.0,-24.0,,,,8.7,,,,8.7,36.84,,,,36.84,1년치 존재,1,,1.28,-1.39,37484.0,up,38.2,58000.0,35900.0,down,bull,,,,,KOSDAQ,36000,3602,22635,0.6,제약
14940,오리엔탈정공,1575.0,2073.0,2073.0,,,,128.0,249.0,243.0,,,,0.0,,,,0.0,-2.41,,,,-2.41,1년치 존재,1,14.6,1.5,16.26,491530.0,up,57.0,8600.0,6110.0,up,bull,,,,,KOSDAQ,7940,3619,307186,0.6,조선
92460,한라IMS,789.0,1042.0,1335.0,,,,54.0,160.0,223.0,,,,28.12,,,,28.12,39.38,,,,39.38,1년치 존재,1,1.61,0.67,13.76,164597.0,up,74.5,21000.0,13160.0,up,bull,,,,,KOSDAQ,20950,3584,179969,1.1,조선
53030,바이넥스,1548.0,1301.0,1685.0,1947.0,,,10.0,-308.0,-45.0,46.0,,,29.52,15.55,,,29.52,85.39,202.22,,,202.22,2년치 존재,2,60.86,1.53,-1.75,142150.0,down,38.2,15890.0,10700.0,mixed,bull,,,,,KOSDAQ,11020,3602,200962,1.4,제약
99430,바이오플러스,650.0,664.0,909.0,,,,280.0,237.0,150.0,,,,36.9,,,,36.9,-36.71,,,,-36.71,1년치 존재,1,16.3,3.22,9.73,343205.0,down,57.7,6040.0,4550.0,up,bull,,,,,KOSDAQ,5780,3563,478213,1.4,건강관리장비와용품
91580,상신이디피,3016.0,2451.0,2501.0,3250.0,,,302.0,-65.0,87.0,313.0,,,2.04,29.95,,,29.95,233.85,259.77,,,259.77,2년치 존재,2,8.22,1.45,1.28,702098.0,up,59.6,30700.0,12990.0,up,bull,,,,,KOSDAQ,26600,3545,230,0.0,전기제품
451760,컨텍,158.0,690.0,869.0,1200.0,,,-100.0,-122.0,-162.0,-60.0,,,25.94,38.09,,,38.09,-32.79,62.96,,,62.96,2년치 존재,2,,2.04,-8.36,521939.0,up,59.9,23100.0,14050.0,up,bull,,,,,KOSDAQ,22500,3559,802,0.0,우주항공과국방
88800,에이스테크,1400.0,1451.0,1784.0,,,,-623.0,-311.0,-222.0,,,,22.95,,,,22.95,28.62,,,,28.62,1년치 존재,1,,6.66,-34.63,3799653.0,down,49.4,6720.0,2400.0,mixed,bear,,,,,KOSDAQ,4680,3534,1259,0.0,통신장비
151860,KG에코솔루션,72572.0,72849.0,75772.0,,,,3098.0,2265.0,1913.0,,,,4.01,,,,4.01,-15.54,,,,-15.54,1년치 존재,1,6.11,0.2,5.89,221843.0,up,68.8,7360.0,5540.0,up,bull,,,,,KOSDAQ,7360,3504,495903,2.2,자동차
108860,셀바스AI,530.0,1125.0,1148.0,,,,41.0,8.0,15.0,,,,2.04,,,,2.04,87.5,,,,87.5,1년치 존재,1,,4.04,-5.2,724438.0,down,48.1,16750.0,9330.0,up,bear,,,,,KOSDAQ,13140,3537,507836,0.7,건강관리장비와용품
35810,이지홀딩스,31192.0,32850.0,33889.0,35164.0,,,1038.0,1234.0,1514.0,1992.0,,,3.16,3.76,,,3.76,22.69,31.57,,,31.57,2년치 존재,2,7.81,0.35,3.9,346662.0,down,41.3,8530.0,5100.0,down,bear,,,,,KOSDAQ,5460,3523,724664,2.1,식품
36200,유니셈,2321.0,2182.0,2733.0,3132.0,,,174.0,100.0,109.0,264.0,,,25.25,14.6,,,25.25,9.0,142.2,,,142.2,2년치 존재,2,14.16,1.16,3.81,430688.0,up,59.7,12150.0,8520.0,up,bull,,,,,KOSDAQ,11500,3526,297771,0.7,반도체와반도체장비
394420,리센스메디컬,58.0,63.0,88.0,191.0,,,-126.0,-142.0,-106.0,-4.0,,,39.68,117.05,,,117.05,25.35,96.23,,,96.23,2년치 존재,2,,43.15,-22.75,1087026.0,up,67.0,32000.0,18450.0,,,,,,,KOSDAQ,32000,3472,2352,0.0,건강관리장비와용품
85910,네오티스,543.0,543.0,687.0,1010.0,1528.0,2210.0,-1.0,32.0,78.0,187.0,310.0,510.0,26.52,47.02,51.29,44.63,51.29,143.75,139.74,65.78,64.52,143.75,4년치 존재,4,,0.94,7.83,203723.0,down,58.0,29400.0,10490.0,up,bear,,,,,KOSDAQ,25800,3595,118669,0.6,자동차부품
389020,자람테크놀로지,116.0,222.0,106.0,,,,-21.0,4.0,-71.0,,,,-52.25,,,,-52.25,-1875.0,,,,-1875.0,1년치 존재,1,,5.19,-17.51,203614.0,down,48.5,61000.0,36550.0,up,bear,,,,,KOSDAQ,52000,3465,141989,0.7,통신장비
452430,사피엔반도체,32.0,80.0,173.0,360.0,,,-69.0,-34.0,-46.0,23.0,,,116.25,108.09,,,116.25,-35.29,150.0,,,150.0,2년치 존재,2,,27.14,-32.67,119738.0,up,63.1,47600.0,27250.0,up,bull,,,,,KOSDAQ,42500,3493,56549,0.5,반도체와반도체장비
58970,엠로,632.0,795.0,840.0,,,,47.0,86.0,9.0,,,,5.66,,,,5.66,-89.53,,,,-89.53,1년치 존재,1,,27.34,3.19,58034.0,down,44.1,41350.0,25950.0,mixed,bull,,,,,KOSDAQ,28250,3492,36730,0.6,소프트웨어
136480,하림,14108.0,12854.0,14400.0,,,,404.0,285.0,477.0,,,,12.03,,,,12.03,67.37,,,,67.37,1년치 존재,1,35.7,1.51,12.56,988336.0,up,55.4,3390.0,2990.0,up,bull,,,,,KOSDAQ,3295,3500,441108,0.4,식품
402490,그린리소스,165.0,185.0,1022.0,,,,33.0,11.0,60.0,,,,452.43,,,,452.43,445.45,,,,445.45,1년치 존재,1,84.73,5.26,15.86,2120631.0,up,56.9,24100.0,8270.0,up,bear_cross,,,,,KOSDAQ,20800,3468,2177,0.0,반도체와반도체장비
432720,퀄리타스반도체,108.0,61.0,54.0,,,,-112.0,-227.0,-245.0,,,,-11.48,,,,-11.48,-7.93,,,,-7.93,1년치 존재,1,,16.11,-53.09,2394585.0,up,73.6,25050.0,10190.0,up,bull,,,,,KOSDAQ,25050,3546,9273040,3.9,반도체와반도체장비
51500,CJ프레시웨이,30742.0,32248.0,34811.0,37506.0,,,993.0,940.0,1017.0,1101.0,,,7.95,7.74,,,7.95,8.19,8.26,,,8.26,2년치 존재,2,5.2,0.98,11.51,32149.0,down,50.8,36050.0,26250.0,mixed,bull,,,,,KOSDAQ,28800,3419,35171,1.1,식품과기본식료품소매
101360,에코앤드림,515.0,1049.0,1420.0,,,,-30.0,5.0,-6.0,,,,35.37,,,,35.37,-220.0,,,,-220.0,1년치 존재,1,,2.46,-3.96,112340.0,down,52.0,21350.0,15820.0,mixed,bull,,,,,KOSDAQ,19280,3429,133930,1.2,화학
